store_id,uptime_last_hour (in minutes),uptime_last_day (in hours),uptime_last_week (in hours),downtime_last_hour (in minutes),downtime_last_day (in hours),downtime_last_week (in hours)
3851089248898126404,0,5,64,0,0,5
6880038610170188750,58,11,61,0,0,12
6913040061718967270,0,0,0,0,4,46
5732366815804134764,58,17,107,0,0,0
5814035791712945692,0,0,23,0,7,23
3752925979810681198,0,0,0,59,23,143
7062670497148225362,58,9,49,0,0,10
5530249714925873253,0,14,120,0,0,0
4004615872198583011,58,23,143,0,0,0
3173335486294302822,58,8,44,0,0,9
4265412792828948430,58,23,143,0,0,0
8571850359955978025,58,10,61,0,0,0
3810162004602017301,0,0,33,58,23,109
8544345441134646979,13,10,52,0,0,11
7342128109983022807,0,10,41,0,0,12
6499661202934184320,0,0,22,58,5,53
424257797435557827,0,0,0,58,21,91
6864988578947949086,58,17,107,0,0,0
4511899385475207994,58,23,143,0,0,0
8559524751344103234,58,16,92,0,0,0
8851902628125970000,58,23,143,0,0,0
9195450510899676251,58,23,143,0,0,0
8800535190156024163,58,16,101,0,0,0
7826090717874660698,58,12,62,0,0,12
1113154600772620212,58,23,143,0,0,0
3165373924354256002,58,20,63,0,0,10
5206709170547887181,58,9,49,0,0,9
5589217632714292406,58,10,53,0,0,11
4002877147777869154,0,9,50,0,0,9
3426601541180611241,0,0,0,58,23,143
7755093122895039788,58,13,67,0,0,13
2297548562973262314,0,18,101,58,4,41
2307649890743275844,0,0,9,58,12,68
2681507616267277540,0,0,0,0,12,72
5798107024271966785,58,23,143,0,0,0
5536512184348604402,58,13,83,0,0,0
6110903620095748126,0,0,0,58,11,71
5871853780593130581,58,23,140,0,0,3
4186126092625522102,0,0,6,0,6,37
8565968654159342649,58,9,49,0,0,10
5322379987999604518,58,12,64,0,0,12
6838551673789714614,0,0,65,58,9,21
5940371218628405644,58,23,143,0,0,0
1256914181983141904,58,11,57,0,0,11
6217969319925498140,0,10,40,0,0,20
4092771937979585563,0,0,0,58,11,70
387175508055409146,0,0,0,58,13,80
734934306081906439,0,10,50,0,0,10
1996361066686377088,0,0,0,58,23,143
8582314793427749848,13,8,44,0,0,9
1527018718829954442,58,15,95,0,0,0
7465178906537008332,0,0,10,0,9,46
5304594532629434969,0,0,0,58,10,69
5119693176796575428,58,23,139,0,0,4
7502320539430231593,0,0,8,58,10,55
1110120941763025868,0,10,45,0,0,21
364217790691395293,0,6,31,0,0,18
5670977555241596822,0,0,10,13,9,47
7570269368745353854,59,23,143,0,0,0
2545793739609918290,58,13,67,0,0,13
7113221569458516459,58,23,143,0,0,0
6089700594990371913,58,12,73,0,0,0
2958221658060682960,0,5,46,0,0,5
2040863368312364161,58,11,61,0,0,12
941300723458735064,58,17,107,0,0,0
9039154638593046891,58,15,92,0,0,0
2977189193675262898,0,0,7,58,10,55
1879151806228630453,58,17,107,0,0,0
2100268581482815337,0,0,0,58,23,143
3520396176847485341,58,7,47,0,0,0
3025726076318005449,58,23,143,0,0,0
7386433953205123066,0,10,58,0,0,10
1369089838884633548,0,5,23,0,0,10
3119105440227647895,0,0,0,58,14,98
7614940600032932204,58,23,143,0,0,0
4995024448847146309,58,8,81,0,0,0
5181044290798069032,58,23,143,0,0,0
2065775922532160800,0,8,66,0,0,0
8890918772413473815,0,0,42,43,4,24
1084653751009957636,0,10,52,0,0,10
8867739847006612631,58,23,143,0,0,0
8026098285581802192,0,0,0,58,11,71
8281086027364790435,0,0,0,58,12,76
629686913283617444,13,13,69,0,0,13
8730399242819058939,58,23,143,0,0,0
7432060204007775265,0,0,0,58,13,120
3630372629238271078,58,23,141,0,0,2
1011576216621297748,58,23,141,0,0,2
8161112347041146816,58,10,54,0,0,11
1280612379290794137,0,0,23,58,11,45
1227871110536975051,0,13,31,0,0,32
4718938821907112555,58,5,61,0,0,14
4873647322106633953,58,23,143,0,0,0
6713441710817201578,0,0,12,0,0,51
3453930065371370409,58,12,77,0,0,0
8882933735809555215,58,23,143,0,0,0
8113861361411439790,0,8,43,0,0,8
2697269656914267869,58,13,67,0,0,12
4968504886829537647,58,10,37,0,0,16
1402262237130382561,0,0,0,58,11,71
3773786417701623880,0,0,0,58,9,59
3602624699088147408,58,16,84,0,0,17
3924971671845898914,0,0,35,0,0,0
7758862105355689282,0,0,0,58,23,143
1637639144974023699,0,10,42,0,0,21
6740084287121999126,0,12,64,0,0,12
8985744321566860015,58,15,95,0,0,0
4980240044339856880,58,23,143,0,0,0
1156603085055048182,58,9,53,0,0,0
6563915682460464302,58,9,47,0,0,9
5399369650399546527,0,0,31,58,9,40
2280077802486025502,0,0,0,58,23,143
8990489166304988965,0,0,30,58,9,42
7929809745496942506,58,5,38,0,0,19
7535792107955056195,58,17,107,0,0,0
5782674019358527613,13,10,54,0,0,11
8450230568847192152,58,13,77,0,0,0
2599110983704651752,58,11,85,0,0,0
7469165285930712582,58,13,77,0,0,0
4605930245483207319,58,23,143,0,0,0
1333483637092150265,58,2,2,0,21,141
4438150554369162705,0,0,0,58,10,68
3489567366097978615,0,0,17,0,0,48
3328706894913969635,58,8,43,0,0,8
9151188696363767055,0,0,0,58,23,143
7946790431636627927,59,13,68,0,0,6
5739845485401709808,0,0,0,59,23,143
6156937914755150440,58,23,143,0,0,0
1428244307117359584,58,11,59,0,0,12
4424946105527141451,58,7,47,0,0,0
586828640680309708,58,16,101,0,0,0
1914448156720761960,58,4,67,0,0,0
2323465321080547729,58,23,143,0,0,0
4781867668177793542,59,14,86,0,0,0
7782135406639936057,58,4,34,0,6,31
867166019577424747,58,14,87,0,0,0
2172883037343786176,0,0,0,0,2,17
8064296038576410146,58,11,59,0,0,12
4688281890086374393,59,23,143,0,0,0
1160278996578677256,0,0,0,58,23,143
6447334345695462104,58,13,67,0,0,7
1869238669889378147,0,0,0,58,9,65
661323243423388612,58,11,51,0,0,7
8190662268736725507,0,0,0,58,23,143
4477967330764805255,0,12,64,0,0,11
5059963425429966338,58,17,105,0,0,0
4545729710246891179,0,0,4,58,8,49
5230507887471239253,58,23,136,0,0,0
8208157465443708847,0,12,51,0,0,25
7182721609750608360,0,5,20,0,0,9
3666676318593941536,0,0,0,0,9,54
2311417323453732503,58,4,32,0,0,5
4629179940299287656,0,10,62,58,2,15
5545069305193537583,58,13,78,0,0,5
4989915514804602407,0,10,45,0,0,13
6447476659909930166,58,9,73,0,0,0
8583888902595846338,0,0,0,0,12,72
7005157543601773150,58,23,143,0,0,0
4642987716824697581,58,16,101,0,0,0
7472779155913246382,0,0,106,58,23,37
4722679879134711489,58,9,73,0,0,0
7715286606802790824,0,13,63,0,0,10
2755530136597699601,0,0,0,58,11,71
2159268672580524149,58,12,64,0,0,12
8596918145690086619,58,23,139,0,0,4
5000546069127440921,58,12,64,0,0,12
4738825005004186886,58,23,143,0,0,0
4265723406881110772,58,12,66,0,0,13
5030962769702991524,58,23,143,0,0,0
4609712720613202522,0,10,72,0,0,10
4953550259395759150,58,10,73,0,0,0
8054888194025284607,58,23,141,0,0,2
7405493069278098880,58,11,57,0,0,7
4860518410804234324,0,0,0,58,23,143
773531898062993086,0,0,9,58,11,62
544843242554356188,0,0,0,58,23,143
3438120510185548720,0,0,0,0,12,72
1981417075071349681,58,9,49,0,0,8
1593614897037421984,58,12,87,0,0,0
1831365240927428662,58,8,42,0,0,8
5256341103866214827,0,10,43,0,0,12
23037829828311628,58,22,140,0,1,3
5319897989702820765,58,4,45,0,0,0
5914056684938542042,0,0,0,58,13,93
1288512596573294065,0,0,0,58,9,61
7292116609046500092,0,0,0,58,11,68
5217634642419629780,58,23,143,0,0,0
7830218091412521629,58,11,61,0,0,12
3804038473946187632,58,11,67,0,0,8
3882933161355437957,58,11,57,0,0,11
5219832925489842912,58,23,143,0,0,0
2856760573082275493,58,13,123,0,10,20
533257059819494716,0,0,0,58,23,143
9083900621106756623,58,23,143,0,0,0
2680489839325406534,58,10,54,0,0,11
8315578618681858117,0,0,0,0,10,64
1821136010419168443,58,23,143,0,0,0
2927341459859454630,58,13,69,0,0,13
6593407198969548364,0,0,9,58,10,59
5329819383647894497,58,13,85,0,0,0
3836141896567707513,58,23,142,0,0,1
299214288082750710,58,23,143,0,0,0
8353391145883784791,58,8,44,0,0,9
7700426430210091660,0,0,29,0,5,23
1782151736686247650,58,23,143,0,0,0
5189564233234590326,58,23,143,0,0,0
7217165329319252476,59,23,143,0,0,0
3254165326605521586,0,1,58,58,11,19
6354937303582572029,0,0,0,59,10,62
3334248282862149533,0,0,0,0,6,41
5417817040098224708,58,9,49,0,0,8
1282123663785941503,0,0,0,58,23,143
2767103577068068757,58,23,143,0,0,0
2486167443695475464,58,23,143,0,0,0
4459637835468435389,0,0,0,58,23,143
1656851856536115514,0,13,51,0,0,17
445481777696638394,58,23,143,0,0,0
5509197910715664897,0,9,71,0,0,0
2057208793418625024,58,7,39,0,0,8
2078295909528386257,0,0,0,58,23,143
8731297723900956494,0,0,0,58,23,143
7542507095706884557,0,0,0,58,23,143
5936556927098544256,0,0,0,58,12,76
1710602996554480636,0,9,35,0,0,18
3690188240976506862,58,11,59,0,0,8
6320684832633537166,0,9,48,0,0,9
3846551985109221827,0,13,63,0,0,10
6510727757912253538,58,13,65,0,0,13
7133584214014582426,58,12,64,0,0,12
6470083077479247430,58,8,73,0,0,0
3186663398997615112,58,14,74,0,0,14
4733859388079123847,0,0,33,58,23,109
4593670346093618013,0,8,36,0,0,17
6188819499373210409,13,10,52,0,0,11
5483322820273501352,58,23,143,0,0,0
3274975949635480151,58,23,143,0,0,0
3098113175925350158,58,23,141,0,0,2
5124661901286665930,58,23,143,0,0,0
6793711426025564515,0,0,0,58,14,89
942318350982356779,0,0,0,0,8,55
8782246002945604205,0,0,0,13,6,46
483126731544490131,13,13,62,0,0,9
3728524387468313859,0,0,0,58,8,50
3449092834072330775,59,15,95,0,0,0
1531089387374539657,58,8,42,0,0,7
1772761913259526310,59,10,54,0,0,10
6837508001132813627,58,9,46,0,0,6
6938630564937559750,0,6,32,0,0,16
8976863382497409915,0,0,0,58,23,143
8235457927843389942,58,12,64,0,0,12
6646447631738072063,58,17,105,0,0,0
984411719164266652,58,11,59,0,0,12
6634768563334184387,58,17,107,0,0,0
5659849945905861054,58,5,69,0,0,0
8635901525011515483,0,0,7,58,9,52
6039863419831822955,58,12,77,0,0,0
3457174951287490032,58,23,143,0,0,0
7024614457464247164,58,13,67,0,0,13
1124015659351481418,0,0,0,58,23,143
5520023324907295697,0,0,0,0,3,18
7139454989915128202,58,17,107,0,0,0
882336681874281963,58,12,63,0,0,12
836212995016020205,0,0,0,0,13,55
3592833730880444385,58,15,89,0,0,0
2078252954694664403,58,8,44,0,0,9
648653341414948802,58,12,64,0,0,12
2134717184232268595,0,0,0,58,23,143
2113220604092896922,58,10,51,0,0,9
7345107790981521884,0,0,0,0,4,27
865468627764502081,58,11,57,0,0,11
4567318054382371668,58,10,52,0,0,10
3297005821508605709,58,9,49,0,0,10
9166726893296106950,59,11,61,0,0,10
3059397727017481945,0,0,18,58,11,53
8338661786752218566,59,9,47,0,0,8
5815857918734483151,0,0,0,58,11,71
6656463669299127947,58,22,138,0,1,5
41103368216673773,0,10,29,0,0,22
8307653310468925385,58,23,143,0,0,0
1884061068584019885,0,0,0,58,9,58
6335498821750639637,0,0,13,58,13,71
5285652051230820803,0,0,0,58,8,42
3719328422544055221,58,16,101,0,0,0
3208594103648663262,58,23,143,0,0,0
4132397262621013199,0,0,0,58,11,75
5747892397068763655,0,0,0,0,8,50
168921235812740107,58,23,134,0,0,9
80520335943904125,58,12,64,0,0,11
5159878404342626391,0,0,28,58,17,79
7194638486069841380,58,15,69,0,0,24
8191775158048449631,0,0,6,58,9,49
8450222218257820313,58,23,143,0,0,0
1283273132604219939,0,0,11,58,11,52
1068919759104443995,58,22,139,0,1,4
4467068553511405146,58,23,143,0,0,0
8494749731668571682,0,5,29,0,0,16
4591038290182462122,58,7,39,0,0,8
1566265768284466134,58,23,143,0,0,0
2526220150300279460,0,0,0,59,23,143
541109969542481625,58,23,143,0,0,0
3916365453139180539,58,10,56,0,0,9
5676321144596788089,0,0,0,58,11,71
106468360682739586,13,8,44,0,0,9
6733237055193900849,58,14,69,0,0,11
4712037455844077186,0,0,32,0,9,36
8177571715733208943,58,12,64,0,0,12
6403839430546854271,0,6,27,0,0,13
1909331352405887252,0,0,0,0,7,45
4835724880759307644,0,0,49,58,12,28
6365336558530007705,0,0,0,58,10,60
7472187351151834359,0,0,11,58,13,68
7002225150858234695,58,13,71,0,0,6
8732095105536126323,58,12,64,0,0,12
8694537822952864075,58,15,93,0,0,0
5012420546773690050,58,23,143,0,0,0
6687246768983313126,0,0,0,0,12,72
5509051940461820296,0,0,0,58,23,143
2231334637585597893,58,9,49,0,0,10
4215993723250136045,58,23,143,0,0,0
1501422145762336392,58,23,143,0,0,0
4681743429609749121,58,10,54,0,0,10
8870337670241550948,58,23,143,0,0,0
6140591906088014644,13,8,44,0,0,9
2044998118361987443,58,13,60,0,0,23
910413961563484055,58,23,143,0,0,0
572603891092687104,0,0,56,58,8,10
1377940529673623901,58,23,141,0,0,2
6885740106641037102,58,14,89,0,0,0
6534582361387159998,0,0,0,0,4,47
5127560792701733983,58,19,53,0,4,90
1049573275137902434,58,23,143,0,0,0
4012098059126830836,0,12,64,0,0,12
2491761154881684379,0,0,0,58,9,71
7859637696601922537,0,13,51,0,0,17
1664719848815022837,58,12,62,0,0,12
1230130472277886354,58,17,100,0,0,0
1450360021688844325,59,23,143,0,0,0
5161661727766627998,58,9,42,0,0,10
9130014486137596791,58,15,95,0,0,0
6006462190711823986,0,12,64,0,0,12
2886731081356898538,0,0,0,58,23,143
4866701305171654804,58,23,129,0,0,0
912752441785689979,58,10,61,0,0,0
801297804360245006,58,23,143,0,0,0
1389947929028395698,0,0,10,0,4,42
6936019729696927885,58,23,143,0,0,0
2290582861195917029,0,0,12,58,12,53
4706252239382990227,58,13,83,0,0,0
5417147705845057745,58,9,32,0,0,15
3003766864891078589,58,12,62,0,0,12
1281369870889059404,0,0,0,58,8,52
6835088862222462034,58,23,143,0,0,0
5402697983853747091,59,23,143,0,0,0
7314742299224579912,58,12,64,0,0,12
6646766412481580613,58,9,49,0,0,8
8011242615537896237,0,0,0,58,10,65
953531341163881893,0,0,0,58,10,65
8075922097288207276,0,0,30,58,6,28
1380805131866505470,58,12,73,0,0,0
6213583389056513136,59,23,143,0,0,0
3364842454034495682,58,8,44,0,0,6
8168356028294639544,0,0,7,58,10,55
4746380310900228940,58,13,67,0,0,13
5279170232832428827,0,0,2,58,7,41
5628467935462537202,0,0,0,13,11,71
3949671705613246378,0,0,10,0,9,46
4775528211047704403,0,0,0,0,10,73
6252624026242162708,59,23,143,0,0,0
6979445589997825512,58,9,50,0,0,9
4810725538426481229,58,10,52,0,0,10
3314025073727234855,0,0,17,13,8,36
4448323468697624734,58,12,64,0,0,12
4357488014254100881,0,0,0,0,5,50
6654163885034420297,58,23,143,0,0,0
4617619410908929343,0,0,10,58,8,40
9001725588855143964,58,2,2,0,21,141
524424375831607693,58,23,143,0,0,0
6818937948934561959,58,11,60,0,0,11
2506952005509830715,0,0,0,58,23,143
6614523831540505463,58,10,54,0,0,11
7541474527066228022,0,0,0,58,11,65
4670645505445055621,0,9,38,0,0,19
1498841602648728779,58,23,140,0,0,2
8445695079583663910,13,10,53,0,0,10
4858892462574028473,58,11,85,0,0,0
4967931590229315691,58,23,143,0,0,0
2395571416712508171,58,23,143,0,0,0
43238966542773561,58,23,143,0,0,0
9057767035534226801,58,23,143,0,0,0
3695022570505501051,0,0,0,58,23,143
4921552949314388712,58,6,14,0,2,46
1969138273974849954,58,23,143,0,0,0
6969870054014255314,0,10,40,0,0,20
4844678430198268654,0,0,0,58,23,143
60533681262958240,0,0,7,58,23,87
6682428661288679663,58,16,101,0,0,0
7001015127375054226,0,0,0,58,23,123
2723172216807087715,58,23,143,0,0,0
7318033631342802533,58,13,30,0,6,39
3405502316047084916,58,23,141,0,0,0
3415552651623459554,58,23,143,0,0,0
7246842453977127825,58,13,77,0,0,0
731968556305490274,58,10,56,0,0,10
7293080882699237692,0,13,53,0,0,26
967769613825971361,0,0,34,58,23,108
142429685949740815,58,13,83,0,0,0
8524546709870877191,0,0,0,0,9,54
8605792781614382846,58,23,143,0,0,0
88628218071357383,0,0,0,58,23,143
3210611357421512524,0,0,0,58,8,50
1394442644196079980,59,23,143,0,0,0
3888007833848400666,0,0,0,58,23,143
2058070841502557985,0,0,0,0,11,68
8138064345069257385,58,23,143,0,0,0
4265110397136391299,58,10,61,0,0,0
6813251280996811732,0,11,46,0,0,23
3378498636799987680,58,23,143,0,0,0
8821611058321870377,58,11,60,0,0,12
4056335424996921569,58,15,92,0,0,0
813939041519087274,13,8,44,0,0,9
6104774241364058349,58,23,143,0,0,0
495802493056208503,0,0,0,59,23,143
4062140729025870390,58,23,143,0,0,0
9001155977227579328,0,9,49,0,0,9
7664717940296216683,0,0,0,59,16,101
6224946892420269998,13,12,64,0,0,12
3712926783419347029,58,11,57,0,0,11
817726322998385254,0,0,0,58,23,143
6471835455443068877,58,15,91,0,0,0
6434576784753164937,58,23,143,0,0,0
6146440681507217294,0,0,0,13,7,59
8288042516653961209,58,23,141,0,0,2
4227239637430929061,43,9,48,0,0,9
6242385480384788545,0,0,0,59,23,143
1320884518253820745,58,9,47,0,0,8
8386364238756599262,58,11,58,0,0,11
6901805242176251363,0,0,0,58,12,82
7484921340121126919,59,23,143,0,0,0
7794572028181286231,58,16,98,0,0,0
4885832754692301046,59,23,143,0,0,0
4788778416355679757,58,8,42,0,0,7
4958034376358602034,58,17,107,0,0,0
4873211332833425103,0,0,0,0,11,69
7467108739994697473,58,13,133,0,10,10
4374942605696419037,58,8,44,0,0,9
1241132482221307074,0,0,18,58,11,53
6550872265195825149,58,9,51,0,0,10
4094271283562459059,0,11,80,58,12,62
7991676056369309319,58,16,81,0,0,16
1188161430221968360,58,10,61,0,0,0
9057426267913393193,58,23,143,0,0,0
8931114819354217726,0,0,9,58,14,79
8111449962370801136,0,1,37,58,7,16
7152743055277662674,58,23,143,0,0,0
7716689494974707507,58,23,108,0,0,10
3135622621845222645,58,17,89,0,0,17
4440251796629982870,58,23,143,0,0,0
2512216828840487591,0,0,0,58,23,143
7240818076252669257,58,12,64,0,0,13
4442789132825857105,58,23,143,0,0,0
7672267501779500214,13,8,44,0,0,8
4480473492383921561,58,13,69,0,0,13
7839547203128560917,58,23,143,0,0,0
5505270212611168451,0,8,43,0,0,21
5454764569557018092,58,23,119,0,0,23
5673754807804657119,0,0,9,58,12,66
7385344471737049044,0,0,0,58,11,71
2816949564197140528,58,15,95,0,0,0
2837852186305332910,58,9,41,0,4,42
5458740367312349452,58,12,77,0,0,0
1321875631128937573,58,23,143,0,0,0
5209179092692298022,0,0,0,13,13,83
7535412366097548723,58,12,64,0,0,8
6900707154779120798,58,23,142,0,0,1
5233903074537201610,58,23,143,0,0,0
7856199728970963942,0,0,0,58,9,59
4599395172955194364,0,0,0,59,23,143
7384365432842039373,0,1,34,58,22,108
7929429108567071307,0,12,64,0,0,12
1957912366926183599,58,14,72,0,0,14
10913998916849586,58,23,143,0,0,0
4564272865218984757,58,23,143,0,0,0
9081374451713933867,59,12,62,0,0,12
7159972326826331518,58,23,143,0,0,0
7362792770515105047,58,11,59,0,0,10
613259555045095694,0,0,0,58,12,70
2669346356105288328,58,17,107,0,0,0
320491314504503293,0,12,64,0,0,11
3587665864946240964,0,0,0,58,8,53
3230649452233072527,58,6,45,0,0,6
123211612705343960,58,17,107,0,0,0
7267547171139956674,0,0,0,59,12,77
3175145092195343782,0,0,0,58,23,143
918401936273728554,58,23,143,0,0,0
3766537101981078077,0,0,0,58,8,50
8928226447838810312,58,9,49,0,0,10
4043114406104046085,58,23,143,0,0,0
3038353444638364679,0,0,0,58,23,143
5946362841735363690,58,9,49,0,0,10
3267837526863050800,0,0,12,58,15,82
241823535668799681,58,23,143,0,0,0
7708553023414002215,0,0,9,58,11,56
859646658300725213,0,4,80,0,0,4
5574390203990691862,58,16,82,0,0,16
3018657877087500582,0,0,0,58,13,80
3195544977977429980,0,0,0,58,9,59
3515364434558964498,58,9,73,0,0,0
298380606950830017,59,19,127,0,4,16
2272995620696353386,58,21,52,0,0,18
9117779094872096979,58,11,62,0,0,9
3037610575326788259,0,0,0,58,23,143
3151957513212926962,0,8,40,0,0,8
6954233451888489655,13,13,64,0,0,9
5646902680719742708,58,9,49,0,0,9
1404363152012971654,58,23,143,0,0,0
3974970023098741279,0,0,0,59,23,143
1128486872894055949,0,9,45,0,0,9
8056279986154325992,58,11,63,0,0,13
3487336891550439948,58,17,107,0,0,0
1808989152641637846,0,11,46,0,0,23
3319142182667218831,0,0,0,58,10,65
7481409184162598392,58,22,136,0,1,7
8755260780794946130,0,0,0,58,10,65
6263806500030725828,58,9,55,0,0,10
3256083352226676361,0,0,0,0,4,42
3890256832288080661,58,23,143,0,0,0
935473117845137296,58,8,44,0,0,8
5731801079173639247,0,12,61,0,0,12
1015387272958179949,58,23,143,0,0,0
7865969001666396189,0,0,23,0,7,33
5481601781189253393,0,0,7,58,9,50
4462219569594733796,58,23,143,0,0,0
2743635504145141919,58,11,69,0,0,0
3826916277381618484,58,13,83,0,0,0
1575526727824115676,59,23,143,0,0,0
3117861948621436320,58,6,30,0,10,68
5449311431828983568,58,11,58,0,0,10
5144492435546374097,58,16,99,0,0,0
4764684213365298240,58,23,143,0,0,0
1377947555969670930,58,23,142,0,0,1
7743855304780562380,58,10,53,0,0,8
5532343280896549215,0,4,113,58,19,30
5072087570526791973,0,0,33,58,23,109
8214452947329112388,58,23,143,0,0,0
387476305036639392,58,13,67,0,0,11
6435811334254592249,0,0,48,0,0,14
5377438829284291498,59,23,139,0,0,4
3970239743429385093,58,15,89,0,0,0
5631063694141032107,0,0,36,0,0,8
4854080110803638034,0,13,52,0,0,19
1744483568407217219,58,23,143,0,0,0
365966483790809317,58,23,143,0,0,0
4609967034899071339,0,0,8,0,5,29
8936420549218209036,58,7,36,0,0,6
5275983407453844271,58,10,51,0,0,8
7989824650641423384,58,9,49,0,0,7
7921245799985850598,58,23,120,0,0,0
6326888912010181222,0,0,0,13,9,86
7158422914384811015,58,23,122,0,0,20
1841819220122241606,0,0,0,13,4,47
6829642666030393819,0,10,41,0,0,20
9098266664252341884,0,0,0,58,23,143
7873771783642230404,58,23,143,0,0,0
6132591201118758507,0,0,36,58,23,106
2727814058680719480,58,23,143,0,0,0
4551067269363709946,0,0,29,58,17,77
2613572674085302809,0,0,0,0,10,65
3680939578084501124,58,11,61,0,0,12
4537118630493879732,0,12,51,0,0,25
7738642725458945048,0,0,0,58,9,59
904008599042261551,58,13,74,0,0,0
7310229837031644627,58,15,94,0,0,0
3156881220641178348,58,23,143,0,0,0
2666209032810109242,58,23,143,0,0,0
8212686571443937133,13,0,10,0,8,45
1201335973473660846,0,0,19,58,12,58
5310833687595698380,58,23,143,0,0,0
5917265109441520834,58,2,2,0,21,141
2764065563229087919,58,9,50,0,0,10
7349891316387000672,58,23,143,0,0,0
5614170022374580162,0,0,78,58,16,23
4199416295142927833,58,22,140,0,1,3
2866909813936410488,58,11,59,0,0,12
6684309120630904767,58,21,135,0,2,8
7057351888911608561,58,23,143,0,0,0
7000106148269436751,58,23,143,0,0,0
5220781998189897301,0,0,9,58,11,63
4660294944079808920,58,23,143,0,0,0
2411064188820645009,58,23,143,0,0,0
3971009143560013545,0,0,9,58,10,59
8476187759645322431,59,23,143,0,0,0
4693932179821479546,58,23,143,0,0,0
6532942265241681930,59,23,143,0,0,0
7161698325791796580,0,4,29,58,2,7
5806307676393966810,58,23,143,0,0,0
530144866190195097,58,23,143,0,0,0
9055649751952768824,0,0,0,0,5,52
1910880161866595801,13,13,69,0,0,13
132827610670114440,58,12,64,0,0,12
7342525183027793127,58,23,120,0,0,0
1120829635370895609,0,0,26,58,16,72
6666138064349946058,59,23,143,0,0,0
1466768150213866792,0,0,50,58,23,93
373391096058293211,58,23,143,0,0,0
8675245047082041434,58,23,143,0,0,0
452391049918232490,0,0,0,58,23,143
5855218616812771478,58,6,32,0,0,6
4049658379685781538,58,13,121,0,10,21
272819484819652364,58,23,143,0,0,0
7054026621216095964,58,13,67,0,0,13
8197639708249311900,0,0,0,13,9,57
9181008667376712579,58,23,143,0,0,0
5912314869414264686,0,0,0,58,11,71
5594020914712168371,0,0,33,58,23,109
3411684946483607694,13,8,44,0,0,9
151841899671632191,0,0,0,58,23,143
5505066605255020117,0,0,0,58,12,76
1851462329436760047,58,11,57,0,0,11
6438972613142880242,58,10,52,0,0,9
3129554038799190365,0,0,8,58,10,58
2416469244699234294,58,11,67,0,2,14
3431507336179932532,59,23,143,0,0,0
5998486227083216615,58,9,73,0,0,0
7925842945874399382,58,23,143,0,0,0
3676139268965286790,58,7,49,0,0,10
8267210254798368930,58,23,37,0,0,106
272977797039888453,58,23,143,0,0,0
903719669747985172,58,17,105,0,0,0
2791592335109254293,58,23,74,0,0,7
242679649744503405,0,0,0,58,23,143
4779950293979348590,58,23,140,0,0,3
5334085009382446620,0,0,7,58,23,87
117383178898485873,0,0,12,0,12,61
9110737686716799268,0,0,0,58,23,143
7372385631979013974,58,23,143,0,0,0
3007923405636930115,58,7,53,0,0,8
2265369586405402376,0,17,109,58,5,34
5838930406506915354,58,23,140,0,0,3
4341690153303153971,58,16,87,0,0,0
6434273721932976366,58,16,93,0,0,8
3491609662706792127,58,16,101,0,0,0
2539133199224579423,58,15,95,0,0,0
8376405201419084298,58,9,46,0,0,8
8709010151696049596,58,10,54,0,0,9
7613775583675475070,58,23,136,0,0,0
8861367398144337121,0,0,0,0,4,24
5311774944076132081,58,23,143,0,0,0
8396174802438103695,0,1,10,58,9,54
5154809280252928084,0,5,20,0,0,9
6636008219025651220,58,23,143,0,0,0
9047004875087379556,58,17,105,0,0,0
1492199578433950281,0,0,7,58,23,87
5588612963290840572,58,8,44,0,0,6
6503912314799245222,58,18,113,0,0,0
5842339469919498093,0,0,0,58,23,143
8954892627507607753,0,0,23,0,7,34
5465255006044610178,0,0,0,58,23,143
3695146452327879338,0,0,0,58,11,71
7562603514970763933,58,23,127,0,0,16
2139632930722654641,58,23,143,0,0,0
5374159040658126048,0,0,0,58,12,76
860803967841224291,59,23,143,0,0,0
5708216178017926721,58,9,49,0,0,10
1532587917599166912,58,14,84,0,0,0
255281555607428387,58,12,132,0,11,11
4627481041822993612,58,9,51,0,0,9
82665482356362548,58,15,77,0,0,14
5281145666427062582,0,6,27,0,0,13
7623748547333625211,58,11,59,0,0,12
3390138146289019749,58,9,73,0,0,0
5770231013058256132,58,23,143,0,0,0
1062490453651181568,0,0,11,58,23,108
7195767967615446277,0,0,9,58,13,73
8631502755712457479,58,12,71,0,0,0
5793226435865690573,59,23,143,0,0,0
1596738292653158725,58,23,143,0,0,0
8896994983200178423,58,14,86,0,0,0
2216180254025172554,58,23,143,0,0,0
6185124891993004584,0,11,63,0,0,0
1644764308760140500,58,23,143,0,0,0
6203770264195117967,0,0,0,0,11,71
556794545452417388,0,0,0,0,2,12
6682182843912959932,58,12,64,0,0,13
7450791277971528924,0,0,0,13,10,77
1425375976455079246,58,7,37,0,0,7
9101504506728367149,58,11,67,0,2,14
1351710160562948291,13,10,56,0,0,10
3720177516117015666,58,23,143,0,0,0
5954465446210129655,0,0,0,0,12,72
8156739798837793507,58,7,39,0,0,8
3013229031031541242,58,12,64,0,0,12
6397611802326616647,59,9,48,0,0,7
9065119409936881465,58,9,53,0,0,10
4176667942951462854,0,7,55,0,0,7
1472400125885919118,0,0,0,0,6,41
1754041701237596432,58,23,143,0,0,0
6904451936763091740,58,7,47,0,0,0
2237011952430139780,0,0,0,58,13,82
1045126309015021879,58,23,143,0,0,0
